source_region_id,source_region_name,parent_region_id,parent_region_name,hemisphere,biological_base_name,granularity_level,species_taxon_id,canonical_candidate,circuit_discovery_eligible,normalized_name_en,normalized_name_zh,name_en_status,name_zh_status,identity_note
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ZI_THALAMUS_ZONA_INCERTA_RIGHT,"ZI (Thalamus, zona incerta) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ZI_THALAMUS_ZONA_INCERTA,"ZI (Thalamus, zona incerta)",right,"ZI (Thalamus, zona incerta)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"ZI (Thalamus, zona incerta) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ZI_THALAMUS_ZONA_INCERTA_LEFT,"ZI (Thalamus, zona incerta) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ZI_THALAMUS_ZONA_INCERTA,"ZI (Thalamus, zona incerta)",left,"ZI (Thalamus, zona incerta)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"ZI (Thalamus, zona incerta) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CGM_METATHALAMUS_RIGHT,CGM (Metathalamus) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CGM_METATHALAMUS,CGM (Metathalamus),right,CGM (Metathalamus),G4_MICROSTRUCTURAL_FINE,9606,true,true,CGM (Metathalamus) right,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CGM_METATHALAMUS_LEFT,CGM (Metathalamus) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CGM_METATHALAMUS,CGM (Metathalamus),left,CGM (Metathalamus),G4_MICROSTRUCTURAL_FINE,9606,true,true,CGM (Metathalamus) left,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CGL_METATHALAMUS_RIGHT,CGL (Metathalamus) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CGL_METATHALAMUS,CGL (Metathalamus),right,CGL (Metathalamus),G4_MICROSTRUCTURAL_FINE,9606,true,true,CGL (Metathalamus) right,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CGL_METATHALAMUS_LEFT,CGL (Metathalamus) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CGL_METATHALAMUS,CGL (Metathalamus),left,CGL (Metathalamus),G4_MICROSTRUCTURAL_FINE,9606,true,true,CGL (Metathalamus) left,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MV_THALAMUS_MEDIOVENTRAL_NUCLEUS_RIGHT,"MV (Thalamus, medioventral Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MV_THALAMUS_MEDIOVENTRAL_NUCLEUS,"MV (Thalamus, medioventral Nucleus)",right,"MV (Thalamus, medioventral Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"MV (Thalamus, medioventral Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MV_THALAMUS_MEDIOVENTRAL_NUCLEUS_LEFT,"MV (Thalamus, medioventral Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MV_THALAMUS_MEDIOVENTRAL_NUCLEUS,"MV (Thalamus, medioventral Nucleus)",left,"MV (Thalamus, medioventral Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"MV (Thalamus, medioventral Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MD_THALAMUS_MEDIODORSAL_NUCLEUS_RIGHT,"MD (Thalamus, mediodorsal Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MD_THALAMUS_MEDIODORSAL_NUCLEUS,"MD (Thalamus, mediodorsal Nucleus)",right,"MD (Thalamus, mediodorsal Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"MD (Thalamus, mediodorsal Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MD_THALAMUS_MEDIODORSAL_NUCLEUS_LEFT,"MD (Thalamus, mediodorsal Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MD_THALAMUS_MEDIODORSAL_NUCLEUS,"MD (Thalamus, mediodorsal Nucleus)",left,"MD (Thalamus, mediodorsal Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"MD (Thalamus, mediodorsal Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS_RIGHT,"Pv (Thalamus, paraventricular Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS,"Pv (Thalamus, paraventricular Nucleus)",right,"Pv (Thalamus, paraventricular Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Pv (Thalamus, paraventricular Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS_LEFT,"Pv (Thalamus, paraventricular Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS,"Pv (Thalamus, paraventricular Nucleus)",left,"Pv (Thalamus, paraventricular Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Pv (Thalamus, paraventricular Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PO_THALAMUS_POSTERIOR_NUCLEUS_RIGHT,"Po (Thalamus, posterior Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PO_THALAMUS_POSTERIOR_NUCLEUS,"Po (Thalamus, posterior Nucleus)",right,"Po (Thalamus, posterior Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Po (Thalamus, posterior Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PO_THALAMUS_POSTERIOR_NUCLEUS_LEFT,"Po (Thalamus, posterior Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PO_THALAMUS_POSTERIOR_NUCLEUS,"Po (Thalamus, posterior Nucleus)",left,"Po (Thalamus, posterior Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Po (Thalamus, posterior Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUM_THALAMUS_MEDIAL_PULVINAR_RIGHT,"PUm (Thalamus, medial pulvinar) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUM_THALAMUS_MEDIAL_PULVINAR,"PUm (Thalamus, medial pulvinar)",right,"PUm (Thalamus, medial pulvinar)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"PUm (Thalamus, medial pulvinar) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUM_THALAMUS_MEDIAL_PULVINAR_LEFT,"PUm (Thalamus, medial pulvinar) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUM_THALAMUS_MEDIAL_PULVINAR,"PUm (Thalamus, medial pulvinar)",left,"PUm (Thalamus, medial pulvinar)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"PUm (Thalamus, medial pulvinar) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR_RIGHT,"PUl (Thalamus, lateral pulvinar) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR,"PUl (Thalamus, lateral pulvinar)",right,"PUl (Thalamus, lateral pulvinar)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"PUl (Thalamus, lateral pulvinar) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR_LEFT,"PUl (Thalamus, lateral pulvinar) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR,"PUl (Thalamus, lateral pulvinar)",left,"PUl (Thalamus, lateral pulvinar)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"PUl (Thalamus, lateral pulvinar) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LI_THALAMUS_LIMITANS_NUCLEUS_RIGHT,"Li (Thalamus, limitans Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LI_THALAMUS_LIMITANS_NUCLEUS,"Li (Thalamus, limitans Nucleus)",right,"Li (Thalamus, limitans Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Li (Thalamus, limitans Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LI_THALAMUS_LIMITANS_NUCLEUS_LEFT,"Li (Thalamus, limitans Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LI_THALAMUS_LIMITANS_NUCLEUS,"Li (Thalamus, limitans Nucleus)",left,"Li (Thalamus, limitans Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Li (Thalamus, limitans Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SG_THALAMUS_SUPRAGENICULATE_NUCLEUS_RIGHT,"Sg (Thalamus, suprageniculate Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SG_THALAMUS_SUPRAGENICULATE_NUCLEUS,"Sg (Thalamus, suprageniculate Nucleus)",right,"Sg (Thalamus, suprageniculate Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Sg (Thalamus, suprageniculate Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SG_THALAMUS_SUPRAGENICULATE_NUCLEUS_LEFT,"Sg (Thalamus, suprageniculate Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SG_THALAMUS_SUPRAGENICULATE_NUCLEUS,"Sg (Thalamus, suprageniculate Nucleus)",left,"Sg (Thalamus, suprageniculate Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Sg (Thalamus, suprageniculate Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LP_THALAMUS_LATERAL_POSTERIOR_NUCLEUS_RIGHT,"LP (Thalamus, lateral posterior Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LP_THALAMUS_LATERAL_POSTERIOR_NUCLEUS,"LP (Thalamus, lateral posterior Nucleus)",right,"LP (Thalamus, lateral posterior Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"LP (Thalamus, lateral posterior Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LP_THALAMUS_LATERAL_POSTERIOR_NUCLEUS_LEFT,"LP (Thalamus, lateral posterior Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LP_THALAMUS_LATERAL_POSTERIOR_NUCLEUS,"LP (Thalamus, lateral posterior Nucleus)",left,"LP (Thalamus, lateral posterior Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"LP (Thalamus, lateral posterior Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUI_THALAMUS_INFERIOR_PULVINAR_RIGHT,"PUi (Thalamus, inferior pulvinar) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUI_THALAMUS_INFERIOR_PULVINAR,"PUi (Thalamus, inferior pulvinar)",right,"PUi (Thalamus, inferior pulvinar)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"PUi (Thalamus, inferior pulvinar) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUI_THALAMUS_INFERIOR_PULVINAR_LEFT,"PUi (Thalamus, inferior pulvinar) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUI_THALAMUS_INFERIOR_PULVINAR,"PUi (Thalamus, inferior pulvinar)",left,"PUi (Thalamus, inferior pulvinar)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"PUi (Thalamus, inferior pulvinar) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR_RIGHT,"PUa (Thalamus, anterior pulvinar) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR,"PUa (Thalamus, anterior pulvinar)",right,"PUa (Thalamus, anterior pulvinar)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"PUa (Thalamus, anterior pulvinar) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR_LEFT,"PUa (Thalamus, anterior pulvinar) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR,"PUa (Thalamus, anterior pulvinar)",left,"PUa (Thalamus, anterior pulvinar)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"PUa (Thalamus, anterior pulvinar) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LD_THALAMUS_LATERAL_DORSAL_NUCLEUS_RIGHT,"LD (Thalamus, lateral dorsal Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LD_THALAMUS_LATERAL_DORSAL_NUCLEUS,"LD (Thalamus, lateral dorsal Nucleus)",right,"LD (Thalamus, lateral dorsal Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"LD (Thalamus, lateral dorsal Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LD_THALAMUS_LATERAL_DORSAL_NUCLEUS_LEFT,"LD (Thalamus, lateral dorsal Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LD_THALAMUS_LATERAL_DORSAL_NUCLEUS,"LD (Thalamus, lateral dorsal Nucleus)",left,"LD (Thalamus, lateral dorsal Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"LD (Thalamus, lateral dorsal Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AV_THALAMUS_ANTEROVENTRAL_NUCLEUS_RIGHT,"AV (Thalamus, anteroventral Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AV_THALAMUS_ANTEROVENTRAL_NUCLEUS,"AV (Thalamus, anteroventral Nucleus)",right,"AV (Thalamus, anteroventral Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"AV (Thalamus, anteroventral Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AV_THALAMUS_ANTEROVENTRAL_NUCLEUS_LEFT,"AV (Thalamus, anteroventral Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AV_THALAMUS_ANTEROVENTRAL_NUCLEUS,"AV (Thalamus, anteroventral Nucleus)",left,"AV (Thalamus, anteroventral Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"AV (Thalamus, anteroventral Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AM_THALAMUS_ANTEROMEDIAL_NUCLEUS_RIGHT,"AM (Thalamus, anteromedial Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AM_THALAMUS_ANTEROMEDIAL_NUCLEUS,"AM (Thalamus, anteromedial Nucleus)",right,"AM (Thalamus, anteromedial Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"AM (Thalamus, anteromedial Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AM_THALAMUS_ANTEROMEDIAL_NUCLEUS_LEFT,"AM (Thalamus, anteromedial Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AM_THALAMUS_ANTEROMEDIAL_NUCLEUS,"AM (Thalamus, anteromedial Nucleus)",left,"AM (Thalamus, anteromedial Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"AM (Thalamus, anteromedial Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPMPC_THALAMUS_VENTRAL_POSTERIOR_MEDIAL_NUCLEUS_PARVOCELLULAR_PART_RIGHT,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPMPC_THALAMUS_VENTRAL_POSTERIOR_MEDIAL_NUCLEUS_PARVOCELLULAR_PART,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part)",right,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPMPC_THALAMUS_VENTRAL_POSTERIOR_MEDIAL_NUCLEUS_PARVOCELLULAR_PART_LEFT,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPMPC_THALAMUS_VENTRAL_POSTERIOR_MEDIAL_NUCLEUS_PARVOCELLULAR_PART,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part)",left,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPI_THALAMUS_VENTROPOSTERIOR_INFERIOR_NUCLEUS_RIGHT,"VPi (Thalamus, ventroposterior inferior Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPI_THALAMUS_VENTROPOSTERIOR_INFERIOR_NUCLEUS,"VPi (Thalamus, ventroposterior inferior Nucleus)",right,"VPi (Thalamus, ventroposterior inferior Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VPi (Thalamus, ventroposterior inferior Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPI_THALAMUS_VENTROPOSTERIOR_INFERIOR_NUCLEUS_LEFT,"VPi (Thalamus, ventroposterior inferior Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPI_THALAMUS_VENTROPOSTERIOR_INFERIOR_NUCLEUS,"VPi (Thalamus, ventroposterior inferior Nucleus)",left,"VPi (Thalamus, ventroposterior inferior Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VPi (Thalamus, ventroposterior inferior Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPL_THALAMUS_VENTRAL_POSTERIOR_LATERAL_NUCLEUS_RIGHT,"VPL (Thalamus, ventral posterior lateral Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPL_THALAMUS_VENTRAL_POSTERIOR_LATERAL_NUCLEUS,"VPL (Thalamus, ventral posterior lateral Nucleus)",right,"VPL (Thalamus, ventral posterior lateral Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VPL (Thalamus, ventral posterior lateral Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPL_THALAMUS_VENTRAL_POSTERIOR_LATERAL_NUCLEUS_LEFT,"VPL (Thalamus, ventral posterior lateral Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VPL_THALAMUS_VENTRAL_POSTERIOR_LATERAL_NUCLEUS,"VPL (Thalamus, ventral posterior lateral Nucleus)",left,"VPL (Thalamus, ventral posterior lateral Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VPL (Thalamus, ventral posterior lateral Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VLP_THALAMUS_VENTRAL_LATERAL_POSTERIOR_NUCLEUS_RIGHT,"VLP (Thalamus, ventral lateral posterior Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VLP_THALAMUS_VENTRAL_LATERAL_POSTERIOR_NUCLEUS,"VLP (Thalamus, ventral lateral posterior Nucleus)",right,"VLP (Thalamus, ventral lateral posterior Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VLP (Thalamus, ventral lateral posterior Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VLP_THALAMUS_VENTRAL_LATERAL_POSTERIOR_NUCLEUS_LEFT,"VLP (Thalamus, ventral lateral posterior Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VLP_THALAMUS_VENTRAL_LATERAL_POSTERIOR_NUCLEUS,"VLP (Thalamus, ventral lateral posterior Nucleus)",left,"VLP (Thalamus, ventral lateral posterior Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VLP (Thalamus, ventral lateral posterior Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VIM_THALAMUS_VENTRAL_INTERMEDIATE_NUCLEUS_RIGHT,"VIM (Thalamus, ventral intermediate Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VIM_THALAMUS_VENTRAL_INTERMEDIATE_NUCLEUS,"VIM (Thalamus, ventral intermediate Nucleus)",right,"VIM (Thalamus, ventral intermediate Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VIM (Thalamus, ventral intermediate Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VIM_THALAMUS_VENTRAL_INTERMEDIATE_NUCLEUS_LEFT,"VIM (Thalamus, ventral intermediate Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VIM_THALAMUS_VENTRAL_INTERMEDIATE_NUCLEUS,"VIM (Thalamus, ventral intermediate Nucleus)",left,"VIM (Thalamus, ventral intermediate Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VIM (Thalamus, ventral intermediate Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VM_THALAMUS_VENTRAL_MEDIAL_NUCLEUS_RIGHT,"VM (Thalamus, ventral medial Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VM_THALAMUS_VENTRAL_MEDIAL_NUCLEUS,"VM (Thalamus, ventral medial Nucleus)",right,"VM (Thalamus, ventral medial Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VM (Thalamus, ventral medial Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VM_THALAMUS_VENTRAL_MEDIAL_NUCLEUS_LEFT,"VM (Thalamus, ventral medial Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VM_THALAMUS_VENTRAL_MEDIAL_NUCLEUS,"VM (Thalamus, ventral medial Nucleus)",left,"VM (Thalamus, ventral medial Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"VM (Thalamus, ventral medial Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
