hemisphere,g3_entity_id,parcel_id,official_code,official_modified_name,seed_mask_code,seed_type,cohort,current_authority_decision,g3_vertex_count,dk_label_name,dk_label_id,dk_vertex_count,intersection_vertex_count,source_coverage_ratio,target_coverage_ratio,g1_entity_id,g1_name_en,g1_alignment_status,is_no_g1_target
right,NGIQ-BR-00000206,202,LOcC_R_4_2,area V5/MT+,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1411,fusiform,7,0,4,0.002835,0,NGIQ-BR-00000304,Right Fusiform Gyrus,ALIGNED,false
right,NGIQ-BR-00000206,202,LOcC_R_4_2,area V5/MT+,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1411,inferiorparietal,8,0,101,0.07158,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000206,202,LOcC_R_4_2,area V5/MT+,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1411,inferiortemporal,9,0,129,0.091425,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000206,202,LOcC_R_4_2,area V5/MT+,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1411,lateraloccipital,11,0,1158,0.820695,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000206,202,LOcC_R_4_2,area V5/MT+,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1411,middletemporal,15,0,19,0.013466,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000208,204,LOcC_R_4_3,occipital polar cortex,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1938,cuneus,5,0,50,0.0258,0,NGIQ-BR-00000302,Right Cuneus,ALIGNED,false
right,NGIQ-BR-00000208,204,LOcC_R_4_3,occipital polar cortex,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1938,lateraloccipital,11,0,1785,0.921053,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000208,204,LOcC_R_4_3,occipital polar cortex,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1938,pericalcarine,21,0,103,0.053148,0,NGIQ-BR-00000318,Right Pericalcarine Cortex,ALIGNED,false
right,NGIQ-BR-00000210,206,LOcC_R_4_4,inferior occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1438,fusiform,7,0,30,0.020862,0,NGIQ-BR-00000304,Right Fusiform Gyrus,ALIGNED,false
right,NGIQ-BR-00000210,206,LOcC_R_4_4,inferior occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1438,lateraloccipital,11,0,1408,0.979138,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000212,208,LOcC_R_2_1,medial superior occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1311,cuneus,5,0,53,0.040427,0,NGIQ-BR-00000302,Right Cuneus,ALIGNED,false
right,NGIQ-BR-00000212,208,LOcC_R_2_1,medial superior occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1311,lateraloccipital,11,0,159,0.121281,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000212,208,LOcC_R_2_1,medial superior occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1311,precuneus,25,0,9,0.006865,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000212,208,LOcC_R_2_1,medial superior occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1311,superiorparietal,29,0,1090,0.831426,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000214,210,LOcC_R_2_2,lateral superior occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1578,inferiorparietal,8,0,82,0.051965,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000214,210,LOcC_R_2_2,lateral superior occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1578,lateraloccipital,11,0,7,0.004436,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000214,210,LOcC_R_2_2,lateral superior occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1578,superiorparietal,29,0,1489,0.943599,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
