row_index,julich_asset_file,julich_component_id,julich_region_name,julich_hemisphere,spatial_identity_status,canonical_g4_descendant_count,canonical_g4_ids,pp_top1_g3_id,pp_top1_name,pp_top1_joint_mass,pp_top1_g4_weighted,pp_top1_g3_weighted,pp_top1_cosine,pp_top1_soft_dice,pp_top2_g3_id,pp_top2_g4_weighted,pp_top3_g3_id,pp_top1_top2_margin,pp_top1_top2_ratio,pp_association_effective_targets,hard_top1_g3_id,hard_top1_name,hard_top1_coverage,hard_top2_g3_id,hard_top2_coverage,hard_top3_g3_id,hard_top3_coverage,hard_top1_top2_margin,hard_top1_top2_ratio,hard_total_bna_coverage,bna_uncovered_fraction,effective_target_count,top1_agreement,evidence_pattern,qa_flags,metric_version,scientific_decision,decision_reason
137,AREA_IA1_INSULA_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA,Area Ia1 (Insula) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA_LEFT,NGIQ-BR-00000175,INS_L_6_4,95.64722911,0.57843701,0.04071489,0.36616592,0.15213214,NGIQ-BR-00000013,0.1983319,NGIQ-BR-00000177,0.38010511,2.9165,3.3556,NGIQ-BR-00000175,INS_L_6_4,0.80874927,NGIQ-BR-00000177,0.14287834,NGIQ-BR-00000013,0.02528057,0.66587093,5.6604,0.99217171,0.00782829,1.8482,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
138,AREA_IA1_INSULA_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA,Area Ia1 (Insula) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA_RIGHT,NGIQ-BR-00000176,INS_R_6_4,124.31839611,0.46636646,0.05749126,0.41131586,0.21661004,NGIQ-BR-00000014,0.23364134,NGIQ-BR-00000178,0.23272512,1.9961,3.8487,NGIQ-BR-00000176,INS_R_6_4,0.68077418,NGIQ-BR-00000178,0.19725085,NGIQ-BR-00000014,0.060533,0.48352333,3.4513,0.96118858,0.03881142,2.3349,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
139,AREA_IA2_INSULA_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA,Area Ia2 (Insula) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA_LEFT,NGIQ-BR-00000091,STG_L_6_5,100.46923194,0.52165556,0.01647521,0.25016282,0.09030294,NGIQ-BR-00000087,0.12593185,NGIQ-BR-00000175,0.39572371,4.1424,4.1994,NGIQ-BR-00000091,STG_L_6_5,0.72854226,NGIQ-BR-00000175,0.16253391,NGIQ-BR-00000093,0.00672447,0.56600835,4.4824,0.89873411,0.10126589,1.6875,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
140,AREA_IA2_INSULA_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA,Area Ia2 (Insula) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA_RIGHT,NGIQ-BR-00000092,STG_R_6_5,102.52202679,0.46012192,0.0163988,0.20892663,0.06778236,NGIQ-BR-00000176,0.21021004,NGIQ-BR-00000088,0.24991189,2.1889,4.2705,NGIQ-BR-00000092,STG_R_6_5,0.60037047,NGIQ-BR-00000176,0.24463916,NGIQ-BR-00000094,0.00061563,0.3557313,2.4541,0.84588486,0.15411514,1.8405,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
141,AREA_IA3_INSULA_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA,Area Ia3 (Insula) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA_LEFT,NGIQ-BR-00000175,INS_L_6_4,158.23526915,0.68927763,0.06735722,0.49551981,0.24617971,NGIQ-BR-00000091,0.07899715,NGIQ-BR-00000013,0.61028048,8.7253,3.4884,NGIQ-BR-00000175,INS_L_6_4,0.87929888,NGIQ-BR-00000091,0.07742751,NGIQ-BR-00000177,0.0098801,0.80187137,11.3564,0.97009725,0.02990275,1.4348,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
142,AREA_IA3_INSULA_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA,Area Ia3 (Insula) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA_RIGHT,NGIQ-BR-00000176,INS_R_6_4,161.19010698,0.60432622,0.07454265,0.50491098,0.27844108,NGIQ-BR-00000172,0.11657077,NGIQ-BR-00000014,0.48775545,5.1842,3.8024,NGIQ-BR-00000176,INS_R_6_4,0.89818472,NGIQ-BR-00000092,0.03661361,NGIQ-BR-00000172,0.01278406,0.86157111,24.5314,0.96539491,0.03460509,1.4009,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
143,AREA_ID10_INSULA_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA,Area Id10 (Insula) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA_LEFT,NGIQ-BR-00000171,INS_L_6_2,385.92358787,0.3318765,0.2077998,0.52246598,0.48011019,NGIQ-BR-00000067,0.28503817,NGIQ-BR-00000059,0.04683832,1.1643,6.0404,NGIQ-BR-00000171,INS_L_6_2,0.36552027,NGIQ-BR-00000067,0.29733882,NGIQ-BR-00000059,0.1038189,0.06818146,1.2293,0.83496381,0.16503619,3.6645,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
144,AREA_ID10_INSULA_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA,Area Id10 (Insula) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA_RIGHT,NGIQ-BR-00000068,OrG_R_6_6,287.62563772,0.24226631,0.07074707,0.2797026,0.23421162,NGIQ-BR-00000172,0.23527798,NGIQ-BR-00000060,0.00698833,1.0297,6.4236,NGIQ-BR-00000068,OrG_R_6_6,0.32246585,NGIQ-BR-00000172,0.30016491,NGIQ-BR-00000062,0.18087992,0.02230095,1.0743,0.88074363,0.11925637,3.716,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
145,AREA_ID1_INSULA_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA,Area Id1 (Insula) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA_LEFT,NGIQ-BR-00000175,INS_L_6_4,123.79758411,0.34688963,0.05269787,0.29856236,0.18425053,NGIQ-BR-00000087,0.24579163,NGIQ-BR-00000013,0.101098,1.4113,5.2572,NGIQ-BR-00000175,INS_L_6_4,0.40933141,NGIQ-BR-00000087,0.25913669,NGIQ-BR-00000013,0.09362554,0.15019472,1.5796,0.78080197,0.21919803,2.9288,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
146,AREA_ID1_INSULA_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA,Area Id1 (Insula) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA_RIGHT,NGIQ-BR-00000176,INS_R_6_4,140.05756699,0.33342863,0.06476987,0.33326688,0.22807829,NGIQ-BR-00000088,0.26473289,NGIQ-BR-00000014,0.06869574,1.2595,5.0069,NGIQ-BR-00000176,INS_R_6_4,0.4298103,NGIQ-BR-00000088,0.25725932,NGIQ-BR-00000014,0.14517617,0.17255098,1.6707,0.86929833,0.13070167,3.1427,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
147,AREA_ID2_INSULA_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA,Area Id2 (Insula) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA_LEFT,NGIQ-BR-00000013,INS_L_6_1,170.502238,0.51064569,0.05985248,0.36496854,0.18034659,NGIQ-BR-00000177,0.38866096,NGIQ-BR-00000175,0.12198473,1.3139,2.9968,NGIQ-BR-00000013,INS_L_6_1,0.51800209,NGIQ-BR-00000177,0.41229731,NGIQ-BR-00000165,0.02288683,0.10570478,1.2564,0.97467191,0.02532809,2.4497,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
148,AREA_ID2_INSULA_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA,Area Id2 (Insula) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA_RIGHT,NGIQ-BR-00000014,INS_R_6_1,217.11110462,0.43854996,0.0870736,0.44034464,0.28367458,NGIQ-BR-00000178,0.36684158,NGIQ-BR-00000088,0.07170838,1.1955,4.1015,NGIQ-BR-00000178,INS_R_6_5,0.43190711,NGIQ-BR-00000014,0.42425928,NGIQ-BR-00000088,0.06672549,0.00764783,1.018,0.96921434,0.03078566,2.9961,FALSE,PROBABILITY_HARDLABEL_DISAGREEMENT,PP_HARDLABEL_TOP1_DISAGREE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
