canonical_g4_id,canonical_g4_name,hemisphere,spatial_component_id,spatial_asset_file,spatial_evidence_status,pp_top1_g3,pp_top1_name,pp_top1_g4_weighted,pp_top1_joint_mass,hard_top1_g3,hard_top1_coverage,hard_top2_coverage,hard_top1_top2_margin,hard_total_bna_coverage,bna_uncovered_fraction,effective_target_count,top1_agreement,scientific_decision,decision_reason_code,future_rollup_eligible,future_primary_rollup,decision_policy_version,review_status
NGIQ-BR-00000371,IF.ice (Amygdala) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_IF_AMYGDALA,IF_AMYGDALA_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000218,Amyg_R_2_2,0.38997458,146.92445028,NGIQ-BR-00000218,0.41601485,0.16663146,0.24938339,0.61049106,0.38950894,2.2528,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000372,IF.iol (Amygdala) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_IF_AMYGDALA,IF_AMYGDALA_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000218,Amyg_R_2_2,0.38997458,146.92445028,NGIQ-BR-00000218,0.41601485,0.16663146,0.24938339,0.61049106,0.38950894,2.2528,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000373,IF.ld (Amygdala) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_IF_AMYGDALA,IF_AMYGDALA_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000218,Amyg_R_2_2,0.38997458,146.92445028,NGIQ-BR-00000218,0.41601485,0.16663146,0.24938339,0.61049106,0.38950894,2.2528,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000374,IF.ice (Amygdala) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_IF_AMYGDALA,IF_AMYGDALA_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000217,Amyg_L_2_2,0.36142419,156.68161085,NGIQ-BR-00000217,0.33916912,0.2033711,0.13579802,0.68280195,0.31719805,3.4664,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000375,IF.iol (Amygdala) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_IF_AMYGDALA,IF_AMYGDALA_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000217,Amyg_L_2_2,0.36142419,156.68161085,NGIQ-BR-00000217,0.33916912,0.2033711,0.13579802,0.68280195,0.31719805,3.4664,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000376,IF.ld (Amygdala) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_IF_AMYGDALA,IF_AMYGDALA_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000217,Amyg_L_2_2,0.36142419,156.68161085,NGIQ-BR-00000217,0.33916912,0.2033711,0.13579802,0.68280195,0.31719805,3.4664,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000377,MF.icm (Amygdala) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MF_AMYGDALA,MF_AMYGDALA_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000216,Amyg_R_2_1,0.62319,125.0128394,NGIQ-BR-00000216,0.58120762,0.25804908,0.32315854,0.93507781,0.06492219,2.5152,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000378,MF.lm (Amygdala) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MF_AMYGDALA,MF_AMYGDALA_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000216,Amyg_R_2_1,0.62319,125.0128394,NGIQ-BR-00000216,0.58120762,0.25804908,0.32315854,0.93507781,0.06492219,2.5152,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000379,MF.icm (Amygdala) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MF_AMYGDALA,MF_AMYGDALA_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000215,Amyg_L_2_1,0.56265883,108.94473727,NGIQ-BR-00000017,0.49931826,0.33748225,0.161836,0.92473714,0.07526286,2.7357,FALSE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000380,MF.lm (Amygdala) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MF_AMYGDALA,MF_AMYGDALA_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000215,Amyg_L_2_1,0.56265883,108.94473727,NGIQ-BR-00000017,0.49931826,0.33748225,0.161836,0.92473714,0.07526286,2.7357,FALSE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000381,Area 5L (SPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5L_SPL,AREA_5L_SPL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000142,SPL_R_5_4,0.37349612,1059.70550352,NGIQ-BR-00000142,0.46451986,0.21661313,0.24790673,0.86248924,0.13751076,3.4168,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000382,Area 5L (SPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5L_SPL,AREA_5L_SPL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000141,SPL_L_5_4,0.29096953,599.71661692,NGIQ-BR-00000141,0.37309913,0.14632928,0.22676985,0.82788541,0.17211459,4.7087,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000383,Area 7M (SPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7M_SPL,AREA_7M_SPL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000156,PCun_R_4_1,0.35734371,102.23490336,NGIQ-BR-00000156,0.34104241,0.2193612,0.12168121,0.98790121,0.01209879,4.8783,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000384,Area 7M (SPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7M_SPL,AREA_7M_SPL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000159,PCun_L_4_3,0.26804411,110.75575598,NGIQ-BR-00000159,0.33336128,0.23638673,0.09697455,0.99780989,0.00219011,4.838,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000385,Area 7PC (SPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7PC_SPL,AREA_7PC_SPL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000142,SPL_R_5_4,0.34259185,967.94998741,NGIQ-BR-00000142,0.43546956,0.24364437,0.1918252,0.88444451,0.11555549,3.8607,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000386,Area 7PC (SPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7PC_SPL,AREA_7PC_SPL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000139,SPL_L_5_3,0.37203811,577.30228038,NGIQ-BR-00000139,0.44471357,0.22269159,0.22202198,0.92897605,0.07102395,4.4494,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000387,Area 5M (SPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5M_SPL,AREA_5M_SPL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000082,PCL_R_2_1,0.40253149,744.12165285,NGIQ-BR-00000158,0.38932568,0.37157175,0.01775393,0.91205175,0.08794825,3.5661,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000388,Area 5M (SPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5M_SPL,AREA_5M_SPL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000081,PCL_L_2_1,0.46007256,947.01903837,NGIQ-BR-00000081,0.37735289,0.30775788,0.069595,0.90610367,0.09389633,4.0271,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000389,Area 7P (SPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7P_SPL,AREA_7P_SPL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000138,SPL_R_5_2,0.39539669,949.94855082,NGIQ-BR-00000138,0.57236045,0.15119783,0.42116262,0.93911182,0.06088818,3.4273,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000390,Area 7P (SPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7P_SPL,AREA_7P_SPL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000155,PCun_L_4_1,0.26507738,469.08894825,NGIQ-BR-00000137,0.36567568,0.31895616,0.04671952,0.94806151,0.05193849,4.4137,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000391,Area 5Ci (SPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5CI_SPL,AREA_5CI_SPL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000082,PCL_R_2_1,0.50061938,686.39937548,NGIQ-BR-00000082,0.48289796,0.25517837,0.22771959,0.89837548,0.10162452,2.85,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000392,Area 5Ci (SPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5CI_SPL,AREA_5CI_SPL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000081,PCL_L_2_1,0.43684196,457.43821493,NGIQ-BR-00000191,0.47368087,0.2244769,0.24920397,0.8467487,0.1532513,2.7548,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000393,Area 7A (SPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7A_SPL,AREA_7A_SPL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000010,SPL_R_5_1,0.35098023,1596.32773172,NGIQ-BR-00000010,0.42759607,0.16211633,0.26547974,0.93749026,0.06250974,5.379,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000394,Area 7A (SPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7A_SPL,AREA_7A_SPL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000009,SPL_L_5_1,0.26000191,1445.96617687,NGIQ-BR-00000009,0.25490857,0.21172159,0.04318698,0.93988746,0.06011254,6.8499,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000395,Area 3b (PostCG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3B_POSTCG,AREA_3B_POSTCG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000164,PoG_R_4_1,0.34824587,1390.24106424,NGIQ-BR-00000164,0.44187418,0.13211511,0.30975906,0.78982936,0.21017064,4.0313,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000396,Area 3b (PostCG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3B_POSTCG,AREA_3B_POSTCG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000163,PoG_L_4_1,0.34602358,2361.11935211,NGIQ-BR-00000163,0.38841742,0.12594285,0.26247458,0.81233076,0.18766924,4.8647,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000397,Area 1 (PostCG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_1_POSTCG,AREA_1_POSTCG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000164,PoG_R_4_1,0.3132638,1234.45081854,NGIQ-BR-00000164,0.36682795,0.32261246,0.0442155,0.93007103,0.06992897,4.3363,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000398,Area 1 (PostCG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_1_POSTCG,AREA_1_POSTCG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000163,PoG_L_4_1,0.30765171,1307.31309388,NGIQ-BR-00000163,0.33457443,0.28357219,0.05100225,0.92900143,0.07099857,4.5395,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000399,Area 2 (PostCS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_2_POSTCS,AREA_2_POSTCS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000168,PoG_R_4_3,0.41196106,1735.9885783,NGIQ-BR-00000168,0.48672314,0.13057216,0.35615098,0.90351792,0.09648208,4.2375,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000400,Area 2 (PostCS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_2_POSTCS,AREA_2_POSTCS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000167,PoG_L_4_3,0.42328045,1396.86458651,NGIQ-BR-00000167,0.46937888,0.12095402,0.34842487,0.82378083,0.17621917,3.852,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000401,Area 3a (PostCG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG,AREA_3A_POSTCG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000070,PrG_R_6_1,0.22790755,206.45576939,NGIQ-BR-00000070,0.24329428,0.1131688,0.13012548,0.43590376,0.56409624,3.1123,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000402,Area 3a (PostCG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG,AREA_3A_POSTCG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000069,PrG_L_6_1,0.21565561,337.14351581,NGIQ-BR-00000069,0.22707158,0.1506939,0.07637768,0.53920129,0.46079871,3.1949,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000403,Area Op1 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC,AREA_OP1_POPERC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000154,IPL_R_6_6,0.55412121,860.10792303,NGIQ-BR-00000154,0.54144603,0.37433926,0.16710677,0.934467,0.065533,2.1744,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000404,Area Op1 (POperc) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC,AREA_OP1_POPERC_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000153,IPL_L_6_6,0.62002704,1001.46555891,NGIQ-BR-00000153,0.57932881,0.33032027,0.24900855,0.96715896,0.03284104,2.4338,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000405,Area Op2 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC,AREA_OP2_POPERC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000014,INS_R_6_1,0.35960124,141.32879582,NGIQ-BR-00000014,0.46040715,0.27252605,0.1878811,0.8157319,0.1842681,2.6565,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000406,Area Op2 (POperc) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC,AREA_OP2_POPERC_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000013,INS_L_6_1,0.43756537,389.53827601,NGIQ-BR-00000013,0.53376322,0.15544301,0.37832021,0.79396754,0.20603246,2.7124,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000407,Area Op3 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC,AREA_OP3_POPERC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000166,PoG_R_4_2,0.54618549,432.47333338,NGIQ-BR-00000166,0.49941484,0.23718359,0.26223126,0.78758141,0.21241859,2.4683,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000408,Area Op3 (POperc) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC,AREA_OP3_POPERC_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000165,PoG_L_4_2,0.42504323,264.62094705,NGIQ-BR-00000165,0.43553426,0.37250942,0.06302484,0.84911142,0.15088858,2.3626,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000409,Area Op4 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP4_POPERC,AREA_OP4_POPERC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000166,PoG_R_4_2,0.46216805,1341.54211602,NGIQ-BR-00000166,0.54202928,0.18261625,0.35941304,0.95224786,0.04775214,3.931,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000410,Area Op4 (POperc) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP4_POPERC,AREA_OP4_POPERC_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000165,PoG_L_4_2,0.67357837,659.65856626,NGIQ-BR-00000165,0.73248195,0.14711943,0.58536253,0.89957777,0.10042223,1.7637,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000411,Area PF (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,AREA_PF_IPL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000154,IPL_R_6_6,0.41943296,1281.84448391,NGIQ-BR-00000154,0.51613716,0.23105878,0.28507839,0.9847056,0.0152944,3.6346,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000412,Area PF (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,AREA_PF_IPL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000149,IPL_L_6_4,0.34859559,1120.89014156,NGIQ-BR-00000149,0.40824211,0.26213853,0.14610358,0.97574757,0.02425243,3.8064,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000413,Area PFcm (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL,AREA_PFCM_IPL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000154,IPL_R_6_6,0.81092418,1579.76741595,NGIQ-BR-00000154,0.89002508,0.04630378,0.8437213,0.95410276,0.04589724,1.3608,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000414,Area PFcm (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL,AREA_PFCM_IPL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000153,IPL_L_6_6,0.5223056,1267.20952249,NGIQ-BR-00000153,0.61055619,0.16662534,0.44393086,0.91862196,0.08137804,2.5998,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000415,Area PGa (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,AREA_PGA_IPL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000152,IPL_R_6_5,0.41171985,1706.94772652,NGIQ-BR-00000152,0.54478728,0.29987876,0.24490852,0.9648764,0.0351236,3.1186,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000416,Area PGa (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,AREA_PGA_IPL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000149,IPL_L_6_4,0.36940559,1410.98269804,NGIQ-BR-00000149,0.36640096,0.32245295,0.04394801,0.9673355,0.0326645,3.7521,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
