canonical_g4_id,canonical_g4_name,hemisphere,spatial_component_id,relation,target_g3_id,target_coverage,source_pp_top1_g4_weighted,source_hard_total_bna_coverage,source_bna_uncovered_fraction,decision_reason_code,future_rollup_eligible,future_primary_rollup,decision_policy_version,preliminary_relation_status
NGIQ-BR-00000586,Area Te 1.0 (HESCHL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000087,0.63025,0.57331396,0.96261627,0.03738373,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000585,Area Te 1.0 (HESCHL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000088,0.666216,0.55053885,0.97218078,0.02781922,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000582,Area Te 1.1 (HESCHL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,PARTIAL_OVERLAP,NGIQ-BR-00000087,0.474369,0.5045582,0.84748017,0.15251983,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000582,Area Te 1.1 (HESCHL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,PARTIAL_OVERLAP,NGIQ-BR-00000153,0.199568,0.5045582,0.84748017,0.15251983,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000584,Area Te 1.2 (HESCHL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL,PARTIAL_OVERLAP,NGIQ-BR-00000077,0.388758,0.50220765,0.99426381,0.00573619,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000584,Area Te 1.2 (HESCHL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL,PARTIAL_OVERLAP,NGIQ-BR-00000087,0.532696,0.50220765,0.99426381,0.00573619,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000583,Area Te 1.2 (HESCHL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL,APPROVE_CONTAINED_IN,NGIQ-BR-00000088,0.94973,0.75180027,0.98855984,0.01144016,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000580,Area Te 2.1 (STG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000087,0.507403,0.43580331,0.89798795,0.10201205,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000579,Area Te 2.1 (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG,PARTIAL_OVERLAP,NGIQ-BR-00000086,0.304013,0.3537679,0.8797884,0.1202116,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000579,Area Te 2.1 (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG,PARTIAL_OVERLAP,NGIQ-BR-00000088,0.402343,0.3537679,0.8797884,0.1202116,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000577,Area Te 2.2 (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_2_STG,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000086,0.546254,0.51953524,0.90534717,0.09465283,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000575,Area Te 3 (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_3_STG,PARTIAL_OVERLAP,NGIQ-BR-00000088,0.181733,0.33790958,0.98543573,0.01456427,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000575,Area Te 3 (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_3_STG,PARTIAL_OVERLAP,NGIQ-BR-00000090,0.466021,0.33790958,0.98543573,0.01456427,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000575,Area Te 3 (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_3_STG,PARTIAL_OVERLAP,NGIQ-BR-00000094,0.158458,0.33790958,0.98543573,0.01456427,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000596,Area TI (STG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG,PARTIAL_OVERLAP,NGIQ-BR-00000087,0.450051,0.42097789,0.92393727,0.07606273,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000596,Area TI (STG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG,PARTIAL_OVERLAP,NGIQ-BR-00000091,0.387583,0.42097789,0.92393727,0.07606273,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000595,Area TI (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG,PARTIAL_OVERLAP,NGIQ-BR-00000088,0.451173,0.47053238,0.92770134,0.07229866,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000595,Area TI (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG,PARTIAL_OVERLAP,NGIQ-BR-00000092,0.394764,0.47053238,0.92770134,0.07229866,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000740,"AV (Thalamus, anteroventral Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AV_THALAMUS_ANTEROVENTRAL_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000237,0.465327,0.42949469,0.82683884,0.17316116,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000740,"AV (Thalamus, anteroventral Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AV_THALAMUS_ANTEROVENTRAL_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000243,0.289348,0.42949469,0.82683884,0.17316116,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000739,"AV (Thalamus, anteroventral Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AV_THALAMUS_ANTEROVENTRAL_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000238,0.238574,0.36574147,0.88438024,0.11561976,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000739,"AV (Thalamus, anteroventral Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AV_THALAMUS_ANTEROVENTRAL_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000244,0.479264,0.36574147,0.88438024,0.11561976,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000684,CA1 (Hippocampus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA1_HIPPOCAMPUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000219,0.50109,0.43272592,0.88680224,0.11319776,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000683,CA1 (Hippocampus) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA1_HIPPOCAMPUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000220,0.541004,0.39916268,0.86436431,0.13563569,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000680,CA2 (Hippocampus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA2_HIPPOCAMPUS,PARTIAL_OVERLAP,NGIQ-BR-00000017,0.498043,0.52460036,0.90067756,0.09932244,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000680,CA2 (Hippocampus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA2_HIPPOCAMPUS,PARTIAL_OVERLAP,NGIQ-BR-00000219,0.35412,0.52460036,0.90067756,0.09932244,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000768,"CM (Thalamus, centromedian Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CM_THALAMUS_CENTROMEDIAN_NUCLEUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000245,0.546841,0.37274841,0.90905023,0.09094977,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000767,"CM (Thalamus, centromedian Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CM_THALAMUS_CENTROMEDIAN_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000234,0.375913,0.36845857,0.91228247,0.08771753,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000767,"CM (Thalamus, centromedian Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CM_THALAMUS_CENTROMEDIAN_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000236,0.219066,0.36845857,0.91228247,0.08771753,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000767,"CM (Thalamus, centromedian Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CM_THALAMUS_CENTROMEDIAN_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000246,0.253294,0.36845857,0.91228247,0.08771753,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000678,DG (Hippocampus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DG_HIPPOCAMPUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000219,0.668969,0.56315811,0.96645798,0.03354202,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000677,DG (Hippocampus) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DG_HIPPOCAMPUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000220,0.691802,0.49366731,0.93273957,0.06726043,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000334,"FuCd (Ventral Striatum, Fundus of Caudate Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FUCD_VENTRAL_STRIATUM_FUNDUS_OF_CAUDATE_NUCLEUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000019,0.674717,0.62843575,0.9398762,0.0601238,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000333,"FuCd (Ventral Striatum, Fundus of Caudate Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FUCD_VENTRAL_STRIATUM_FUNDUS_OF_CAUDATE_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000221,0.557869,0.42315088,0.93852666,0.06147334,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000333,"FuCd (Ventral Striatum, Fundus of Caudate Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FUCD_VENTRAL_STRIATUM_FUNDUS_OF_CAUDATE_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000225,0.379508,0.42315088,0.93852666,0.06147334,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000664,HATA (Hippocampus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_HATA_HIPPOCAMPUS,APPROVE_CONTAINED_IN,NGIQ-BR-00000017,0.874253,0.84393187,0.89103279,0.10896721,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000663,HATA (Hippocampus) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_HATA_HIPPOCAMPUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000018,0.805938,0.83427827,0.97479936,0.02520064,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000738,"LD (Thalamus, lateral dorsal Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LD_THALAMUS_LATERAL_DORSAL_NUCLEUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000243,0.54059,0.30760412,0.74407427,0.25592573,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000737,"LD (Thalamus, lateral dorsal Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LD_THALAMUS_LATERAL_DORSAL_NUCLEUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000244,0.527801,0.34242607,0.8605001,0.1394999,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000718,"MD (Thalamus, mediodorsal Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MD_THALAMUS_MEDIODORSAL_NUCLEUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000020,0.506958,0.38109298,0.99943974,0.00056026,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000717,"MD (Thalamus, mediodorsal Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MD_THALAMUS_MEDIODORSAL_NUCLEUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000232,0.512562,0.4518166,0.99665386,0.00334614,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000716,"MV (Thalamus, medioventral Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MV_THALAMUS_MEDIOVENTRAL_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000020,0.198092,0.37185821,0.97513196,0.02486804,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000716,"MV (Thalamus, medioventral Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MV_THALAMUS_MEDIOVENTRAL_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000237,0.417452,0.37185821,0.97513196,0.02486804,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000716,"MV (Thalamus, medioventral Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MV_THALAMUS_MEDIOVENTRAL_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000245,0.252515,0.37185821,0.97513196,0.02486804,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000766,"Pf (Thalamus, parafascicular Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PF_THALAMUS_PARAFASCICULAR_NUCLEUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000245,0.563384,0.35931401,0.71448991,0.28551009,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000736,"PUa (Thalamus, anterior pulvinar) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR,PARTIAL_OVERLAP,NGIQ-BR-00000235,0.267454,0.3636192,0.9938211,0.0061789,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000736,"PUa (Thalamus, anterior pulvinar) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR,PARTIAL_OVERLAP,NGIQ-BR-00000239,0.46064,0.3636192,0.9938211,0.0061789,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000736,"PUa (Thalamus, anterior pulvinar) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR,PARTIAL_OVERLAP,NGIQ-BR-00000241,0.178972,0.3636192,0.9938211,0.0061789,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000735,"PUa (Thalamus, anterior pulvinar) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR,PARTIAL_OVERLAP,NGIQ-BR-00000236,0.304593,0.30171447,0.99049455,0.00950545,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000735,"PUa (Thalamus, anterior pulvinar) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR,PARTIAL_OVERLAP,NGIQ-BR-00000240,0.327914,0.30171447,0.99049455,0.00950545,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000735,"PUa (Thalamus, anterior pulvinar) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUA_THALAMUS_ANTERIOR_PULVINAR,PARTIAL_OVERLAP,NGIQ-BR-00000246,0.237098,0.30171447,0.99049455,0.00950545,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000726,"PUl (Thalamus, lateral pulvinar) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000241,0.612999,0.40293805,0.97917394,0.02082606,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000725,"PUl (Thalamus, lateral pulvinar) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR,PARTIAL_OVERLAP,NGIQ-BR-00000240,0.454301,0.33588415,0.9366879,0.0633121,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000725,"PUl (Thalamus, lateral pulvinar) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUL_THALAMUS_LATERAL_PULVINAR,PARTIAL_OVERLAP,NGIQ-BR-00000242,0.360858,0.33588415,0.9366879,0.0633121,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000724,"PUm (Thalamus, medial pulvinar) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUM_THALAMUS_MEDIAL_PULVINAR,PARTIAL_OVERLAP,NGIQ-BR-00000241,0.424238,0.33154629,0.89577266,0.10422734,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000724,"PUm (Thalamus, medial pulvinar) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PUM_THALAMUS_MEDIAL_PULVINAR,PARTIAL_OVERLAP,NGIQ-BR-00000243,0.182745,0.33154629,0.89577266,0.10422734,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000720,"Pv (Thalamus, paraventricular Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000020,0.174662,0.45957168,0.94786442,0.05213558,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000720,"Pv (Thalamus, paraventricular Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000237,0.471225,0.45957168,0.94786442,0.05213558,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000720,"Pv (Thalamus, paraventricular Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS,PARTIAL_OVERLAP,NGIQ-BR-00000238,0.296075,0.45957168,0.94786442,0.05213558,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000719,"Pv (Thalamus, paraventricular Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PV_THALAMUS_PARAVENTRICULAR_NUCLEUS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000238,0.660096,0.42436007,0.93006857,0.06993143,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000685,"TuTi (Basal Forebrain, Terminal islands) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TUTI_BASAL_FOREBRAIN_TERMINAL_ISLANDS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000225,0.74948,0.59157795,0.87442014,0.12557986,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000688,"Tu (Basal Forebrain, Tuberculum) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TU_BASAL_FOREBRAIN_TUBERCULUM,PARTIAL_OVERLAP,NGIQ-BR-00000065,0.590755,0.61608239,0.99476768,0.00523232,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000688,"Tu (Basal Forebrain, Tuberculum) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TU_BASAL_FOREBRAIN_TUBERCULUM,PARTIAL_OVERLAP,NGIQ-BR-00000224,0.403638,0.61608239,0.99476768,0.00523232,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000687,"Tu (Basal Forebrain, Tuberculum) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TU_BASAL_FOREBRAIN_TUBERCULUM,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000225,0.570682,0.41101339,0.75216543,0.24783457,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000759,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VAMC_THALAMUS_VENTRAL_ANTERIOR_NUCLEUS_MAGNOCELLULAR_PART,PARTIAL_OVERLAP,NGIQ-BR-00000232,0.329929,0.3392424,0.98035908,0.01964092,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000759,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VAMC_THALAMUS_VENTRAL_ANTERIOR_NUCLEUS_MAGNOCELLULAR_PART,PARTIAL_OVERLAP,NGIQ-BR-00000246,0.311188,0.3392424,0.98035908,0.01964092,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
