candidate_id,source_region_pk,source_entity_id,source_name,source_granularity_level,source_hemisphere,target_region_pk,target_entity_id,target_name,target_granularity_level,target_hemisphere,mapping_relation,mapping_method,source_coverage_ratio,target_coverage_ratio,spatial_overlap_ratio,mapping_confidence,scientific_rollup_eligible,proposed_record_status,proposed_review_status,proposed_rollup_eligible,proposed_is_primary_rollup,scientific_decision,decision_reason_code,semantic_compatibility_status,review_note,provenance_json
G4G3-STAGE-FE9B445BBA09D8E1D017,1174,NGIQ-BR-00000447,Area 6r1 (PreCG) right,G4_MICROSTRUCTURAL_FINE,right,240,NGIQ-BR-00000080,"Right Precentral gyrus, Brainnetome 6_6",G3_MESO_FINE,right,partial_overlap,spatial_overlap,0.397634,0.102697,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6R1_PRECG_RIGHT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000447"", ""source_coverage_ratio"": 0.39763374227337533, ""target_canonical_g3_id"": ""NGIQ-BR-00000080"", ""target_coverage_ratio"": 0.10269721008485991, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-2646269AD570FEF5776A,1174,NGIQ-BR-00000447,Area 6r1 (PreCG) right,G4_MICROSTRUCTURAL_FINE,right,234,NGIQ-BR-00000078,"Right Precentral gyrus, Brainnetome 6_5",G3_MESO_FINE,right,partial_overlap,spatial_overlap,0.22447,0.087983,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6R1_PRECG_RIGHT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000447"", ""source_coverage_ratio"": 0.22446976632382173, ""target_canonical_g3_id"": ""NGIQ-BR-00000078"", ""target_coverage_ratio"": 0.08798348288049156, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-971914CB1702A06FB5A0,1174,NGIQ-BR-00000447,Area 6r1 (PreCG) right,G4_MICROSTRUCTURAL_FINE,right,168,NGIQ-BR-00000056,"Right Inferior frontal gyrus, Brainnetome 6_6",G3_MESO_FINE,right,partial_overlap,spatial_overlap,0.182173,0.109859,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6R1_PRECG_RIGHT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000447"", ""source_coverage_ratio"": 0.18217313838471627, ""target_canonical_g3_id"": ""NGIQ-BR-00000056"", ""target_coverage_ratio"": 0.10985932446141618, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-0AE3EED2AB0A7C0D58D4,1177,NGIQ-BR-00000448,Area 6r1 (PreCG) left,G4_MICROSTRUCTURAL_FINE,left,237,NGIQ-BR-00000079,"Left Precentral gyrus, Brainnetome 6_6",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.427844,0.065501,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,,BOUNDARY_SECOND_TARGET,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""FINAL_MULTI_TARGET_PARTIAL_GATE_PASS"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6R1_PRECG_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000448"", ""source_coverage_ratio"": 0.4278439536253555, ""target_canonical_g3_id"": ""NGIQ-BR-00000079"", ""target_coverage_ratio"": 0.06550084353158259, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-122CAF482FA68BF64CDF,1177,NGIQ-BR-00000448,Area 6r1 (PreCG) left,G4_MICROSTRUCTURAL_FINE,left,165,NGIQ-BR-00000055,"Left Inferior frontal gyrus, Brainnetome 6_6",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.168374,0.061237,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,,BOUNDARY_SECOND_TARGET,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""FINAL_MULTI_TARGET_PARTIAL_GATE_PASS"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6R1_PRECG_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000448"", ""source_coverage_ratio"": 0.16837432985839407, ""target_canonical_g3_id"": ""NGIQ-BR-00000055"", ""target_coverage_ratio"": 0.06123675814853807, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-A76D13B4B75F5F849AC9,1177,NGIQ-BR-00000448,Area 6r1 (PreCG) left,G4_MICROSTRUCTURAL_FINE,left,231,NGIQ-BR-00000077,"Left Precentral gyrus, Brainnetome 6_5",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.158836,0.047614,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,,BOUNDARY_SECOND_TARGET,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""FINAL_MULTI_TARGET_PARTIAL_GATE_PASS"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6R1_PRECG_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000448"", ""source_coverage_ratio"": 0.15883649708433614, ""target_canonical_g3_id"": ""NGIQ-BR-00000077"", ""target_coverage_ratio"": 0.04761401976670532, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-7DE128ABFB487668D22A,1180,NGIQ-BR-00000449,Area 6v1 (PreCG) right,G4_MICROSTRUCTURAL_FINE,right,216,NGIQ-BR-00000072,"Right Precentral gyrus, Brainnetome 6_2",G3_MESO_FINE,right,partial_overlap,spatial_overlap,0.367411,0.094153,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6V1_PRECG_RIGHT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000449"", ""source_coverage_ratio"": 0.3674108569282707, ""target_canonical_g3_id"": ""NGIQ-BR-00000072"", ""target_coverage_ratio"": 0.09415289943202704, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-6C779C0CC7BAC06CA909,1180,NGIQ-BR-00000449,Area 6v1 (PreCG) right,G4_MICROSTRUCTURAL_FINE,right,132,NGIQ-BR-00000044,"Right Middle frontal gyrus, Brainnetome 7_6",G3_MESO_FINE,right,partial_overlap,spatial_overlap,0.363822,0.173472,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6V1_PRECG_RIGHT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000449"", ""source_coverage_ratio"": 0.3638220397811851, ""target_canonical_g3_id"": ""NGIQ-BR-00000044"", ""target_coverage_ratio"": 0.17347245696054203, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-D3A0F5A86454CD719ADB,1183,NGIQ-BR-00000450,Area 6v1 (PreCG) left,G4_MICROSTRUCTURAL_FINE,left,129,NGIQ-BR-00000043,"Left Middle frontal gyrus, Brainnetome 7_6",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.489631,0.158771,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6V1_PRECG_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000450"", ""source_coverage_ratio"": 0.48963054060440325, ""target_canonical_g3_id"": ""NGIQ-BR-00000043"", ""target_coverage_ratio"": 0.15877142600691324, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-63B22C9D00C00E686151,1183,NGIQ-BR-00000450,Area 6v1 (PreCG) left,G4_MICROSTRUCTURAL_FINE,left,213,NGIQ-BR-00000071,"Left Precentral gyrus, Brainnetome 6_2",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.379494,0.115356,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6V1_PRECG_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000450"", ""source_coverage_ratio"": 0.37949437610622405, ""target_canonical_g3_id"": ""NGIQ-BR-00000071"", ""target_coverage_ratio"": 0.11535604204662002, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-FAC1DBBD4B1323D26F31,1186,NGIQ-BR-00000451,Area 6d2 (PreCG) right,G4_MICROSTRUCTURAL_FINE,right,78,NGIQ-BR-00000026,"Right Superior frontal gyrus, Brainnetome 7_4",G3_MESO_FINE,right,dominant_overlap,spatial_overlap,0.595766,0.105037,,,False,proposed,pending,FALSE,FALSE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""DOMINANT_CRITERIA_V1"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_6D2_PRECG_RIGHT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000451"", ""source_coverage_ratio"": 0.5957661305030343, ""target_canonical_g3_id"": ""NGIQ-BR-00000026"", ""target_coverage_ratio"": 0.10503682618822743, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
